,Alpha,CMA,HML,Mkt-RF,RMW,SMB,STR,WML,Weight,fund,model,Name
897,0.0015752378549654961,,-0.013829139368814414,0.5272735165806626,,1.8272854284633064,,,0.000838,BOSVX,ff3,DHI GROUP INC ORD
897,0.0015404957736387,0.42849727167167195,-0.15853392439705308,0.5903930688704058,0.18357973395871874,1.8367865670137062,,,0.000838,BOSVX,ff5,DHI GROUP INC ORD
897,0.0015372218559143618,,0.19776469567336877,0.5255575397671783,,1.9276242423503385,,0.35289806424430603,0.000838,BOSVX,carhart,DHI GROUP INC ORD
897,0.0012092129367464021,,,0.6060150826174449,,,,,0.000838,BOSVX,capm,DHI GROUP INC ORD
898,0.0003855687569995442,0.07693077832216519,0.31991320508231913,0.4998903500158144,0.16982704331558063,0.4482972165712865,-0.14028733606674643,0.3432052680688427,0.000833,BOSVX,full,HALLMARK FINANCIAL SERVICES INC ORD
898,0.00041531937975476045,,0.1314641573898938,0.4566553792613231,,0.3212711865456403,,,0.000833,BOSVX,ff3,HALLMARK FINANCIAL SERVICES INC ORD
898,0.0004042308837514407,0.030717159632005955,0.12389707136421906,0.4686020774672825,0.11758613784920827,0.33143185759151145,,,0.000833,BOSVX,ff5,HALLMARK FINANCIAL SERVICES INC ORD
898,0.0003782359138185292,,0.3378675919950676,0.4549814953887837,,0.4191486875908096,,0.3442414686185017,0.000833,BOSVX,carhart,HALLMARK FINANCIAL SERVICES INC ORD
898,0.0003070687952799823,,,0.4456319617127037,,,,,0.000833,BOSVX,capm,HALLMARK FINANCIAL SERVICES INC ORD
899,9.037233921158191e-05,0.3489333793965654,0.32726592624224526,1.4091278924497068,0.38932953969182904,0.9928801144553603,0.58770733938554,-0.2155243371335753,0.0008309999999999999,BOSVX,full,COMMERCIAL VEHICLE GROUP INC ORD
899,0.00021878555044936967,,0.5886981136537857,1.439523922817808,,1.0888008983317097,,,0.0008309999999999999,BOSVX,ff3,COMMERCIAL VEHICLE GROUP INC ORD
899,0.00017591721274561403,0.2513826626336545,0.5111445445884748,1.4959644426916978,0.38080712472285233,1.1191670056242922,,,0.0008309999999999999,BOSVX,ff5,COMMERCIAL VEHICLE GROUP INC ORD
899,0.0002550497405119863,,0.3868546992616322,1.4411608259864765,,0.9930857807954186,,-0.33663622668993215,0.0008309999999999999,BOSVX,carhart,COMMERCIAL VEHICLE GROUP INC ORD
899,-0.00019501405186538436,,,1.3755766705753392,,,,,0.0008309999999999999,BOSVX,capm,COMMERCIAL VEHICLE GROUP INC ORD
900,6.398228187305216e-05,1.4814282893056363,0.20207777442416278,0.9732050945245002,1.7407090683332422,1.8903394297983525,-0.13282536653832835,-0.053921888722763094,0.0008110000000000001,BOSVX,full,CATO CORP ORD
900,0.0002459388587778426,,0.7002653808086052,0.6535372351159735,,1.7579220971318639,,,0.0008110000000000001,BOSVX,ff3,CATO CORP ORD
900,3.0900835958326046e-05,1.527922986502909,0.2140324945664579,0.957294246345846,1.7617275085184176,1.8923033331580754,,,0.0008110000000000001,BOSVX,ff5,CATO CORP ORD
900,0.0002724375987442156,,0.5527756356170204,0.6547333426628914,,1.6879817508544133,,-0.24598469782269428,0.0008110000000000001,BOSVX,carhart,CATO CORP ORD
900,-0.00034012946871653195,,,0.5967625561873989,,,,,0.0008110000000000001,BOSVX,capm,CATO CORP ORD
901,0.000537574981313114,1.1426568171589648,-0.32234614474587475,1.249728014613197,-0.9675379970604672,1.5020257957955994,0.09474732379106716,-0.12813564737008912,0.0008110000000000001,BOSVX,full,CLEAN ENERGY FUELS CORP ORD
901,0.0005131477709051865,,0.18287234314124623,1.2004501628232502,,1.6557348351369727,,,0.0008110000000000001,BOSVX,ff3,CLEAN ENERGY FUELS CORP ORD
901,0.0005388562830193155,1.1491763458773887,-0.2440084443915731,1.267107606678778,-0.9515388485168939,1.5501436796842705,,,0.0008110000000000001,BOSVX,ff5,CLEAN ENERGY FUELS CORP ORD
901,0.0005278384450677678,,0.10110529339977498,1.2011132745884647,,1.6169605070263948,,-0.13637180670684784,0.0008110000000000001,BOSVX,carhart,CLEAN ENERGY FUELS CORP ORD
901,0.00011742503837672822,,,1.2355081308338398,,,,,0.0008110000000000001,BOSVX,capm,CLEAN ENERGY FUELS CORP ORD
902,-0.0013192756759840762,-0.5948310275146418,0.8520078265442681,1.2920330316723438,1.8654322324493136,1.4766691871174922,-0.13326243634247043,-0.8463060682807324,0.0008060000000000001,BOSVX,full,BARNES & NOBLE EDUCATION INC ORD
902,-0.0013075879023441656,,1.096870636318187,1.2021939658835339,,1.523467133397584,,,0.0008060000000000001,BOSVX,ff3,BARNES & NOBLE EDUCATION INC ORD
902,-0.0014585842410532687,-0.35947360800392925,1.2770602564974074,1.3047435734519055,2.0338921493364808,1.7141093382874135,,,0.0008060000000000001,BOSVX,ff5,BARNES & NOBLE EDUCATION INC ORD
902,-0.0012075625339846203,,0.540137896921058,1.2067089389777268,,1.2594617916916253,,-0.9285237728949379,0.0008060000000000001,BOSVX,carhart,BARNES & NOBLE EDUCATION INC ORD
902,-0.001976134275661935,,,1.0619864298500687,,,,,0.0008060000000000001,BOSVX,capm,BARNES & NOBLE EDUCATION INC ORD
903,-0.00016778325157668298,0.6794159963168291,0.35467229829592917,0.6539422689424779,-0.27597037335719615,0.5092700324736188,0.051044241720758804,0.37844512506121736,0.000802,BOSVX,full,ADAMS RESOURCES & ENERGY INC ORD
903,-0.00010962000707593735,,0.3742474327454477,0.604679435929039,,0.4436499206680708,,,0.000802,BOSVX,ff3,ADAMS RESOURCES & ENERGY INC ORD
903,-0.00010715219066693098,0.5763358713639214,0.16356048894378933,0.647109032663805,-0.350594052828953,0.4021882743328301,,,0.000802,BOSVX,ff5,ADAMS RESOURCES & ENERGY INC ORD
903,-0.0001476350873202121,,0.5858361537863227,0.6029635005889168,,0.5439863094710949,,0.35288953506782145,0.000802,BOSVX,carhart,ADAMS RESOURCES & ENERGY INC ORD
903,-0.00032228241081903544,,,0.5536667988656319,,,,,0.000802,BOSVX,capm,ADAMS RESOURCES & ENERGY INC ORD
904,0.0007026680666932506,-0.49162035757967926,0.8401749706881287,0.7818757253630859,0.3365290436987647,1.1566478109517624,-0.1818259192467477,0.057206417511977484,0.000802,BOSVX,full,SUMMIT FINANCIAL GROUP INC ORD
904,0.0006819711413776125,,0.6187097568255211,0.7847797437210278,,1.0817670382042244,,,0.000802,BOSVX,ff3,SUMMIT FINANCIAL GROUP INC ORD
904,0.0006749331270758034,-0.4591834350891417,0.7882254630448866,0.7553529510129251,0.3409279397626966,1.1203926020316715,,,0.000802,BOSVX,ff5,SUMMIT FINANCIAL GROUP INC ORD
904,0.0006729161436231875,,0.6691091083876983,0.7843710166960739,,1.1056666530272001,,0.08405648303465357,0.000802,BOSVX,carhart,SUMMIT FINANCIAL GROUP INC ORD
904,0.00025975889048616225,,,0.7149653819193976,,,,,0.000802,BOSVX,capm,SUMMIT FINANCIAL GROUP INC ORD
905,-0.0005830633692657939,0.4452190228377639,0.533801043407174,0.892381033705677,0.40502278402392194,1.31182396653828,-0.05715795717440539,0.25979836631691694,0.000798,BOSVX,full,FIESTA RESTAURANT GROUP INC ORD
905,-0.0005114108576670926,,0.5205979194538147,0.8031171810736273,,1.2023933456295837,,,0.000798,BOSVX,ff3,FIESTA RESTAURANT GROUP INC ORD
905,-0.0005593901860364848,0.3978135021468282,0.3913874380421153,0.8752910090187891,0.3614212971931339,1.2285515445596822,,,0.000798,BOSVX,ff5,FIESTA RESTAURANT GROUP INC ORD
905,-0.0005343180100772657,,0.6480971921113703,0.8020831916118224,,1.2628541137203362,,0.21264441142360385,0.000798,BOSVX,carhart,FIESTA RESTAURANT GROUP INC ORD
905,-0.0009259200266415782,,,0.7565530651442822,,,,,0.000798,BOSVX,capm,FIESTA RESTAURANT GROUP INC ORD
906,-1.6528556920232724e-05,-0.49695201822359236,0.5906254551226874,0.536567397320864,0.2909939098525492,0.48216454531087205,0.19303936436444752,0.1906117621171763,0.00079,BOSVX,full,ORRSTOWN FINANCIAL SERVICES INC ORD
906,3.922795499652302e-05,,0.3018105191162934,0.6076933475993955,,0.41431500985734604,,,0.00079,BOSVX,ff3,ORRSTOWN FINANCIAL SERVICES INC ORD
906,4.658534146032456e-05,-0.591261957151675,0.5147262989454887,0.5556284478214092,0.23956640405149549,0.44594734749312115,,,0.00079,BOSVX,ff5,ORRSTOWN FINANCIAL SERVICES INC ORD
906,2.0465617298057127e-05,,0.4062401036877795,0.6068464479450144,,0.4638360209422364,,0.1741685821695491,0.00079,BOSVX,carhart,ORRSTOWN FINANCIAL SERVICES INC ORD
906,-0.0001437377489456334,,,0.5689111379631726,,,,,0.00079,BOSVX,capm,ORRSTOWN FINANCIAL SERVICES INC ORD
907,0.0002471272181408769,-0.13193141974518577,0.8958257016108843,0.8858957438074213,0.38890659733148036,1.339994930832713,-0.1939413060021819,0.4056680109578113,0.000784,BOSVX,full,CITIZENS INC ORD
907,0.0002826206195876558,,0.5891991661873763,0.8426809946857636,,1.1659730663068344,,,0.000784,BOSVX,ff3,CITIZENS INC ORD
907,0.0002637110378082125,-0.1794314017401673,0.6607135132046456,0.8451311862613197,0.3294842218731401,1.1988827582954906,,,0.000784,BOSVX,ff5,CITIZENS INC ORD
907,0.0002384810667918254,,0.8348761833967204,0.8406886111881389,,1.2824742890441376,,0.40974229606079204,0.000784,BOSVX,carhart,CITIZENS INC ORD
907,-0.00014699313898441306,,,0.7818577234022299,,,,,0.000784,BOSVX,capm,CITIZENS INC ORD
908,0.0017891914089193976,-0.07585890506443137,0.14546728363441025,0.784655916483683,0.4643047839059759,0.8923792687593366,-0.4693979041709098,0.07394974437085854,0.000782,BOSVX,full,ROCKY BRANDS INC ORD
908,0.0017491733049335469,,0.04553459599932595,0.6810991271432556,,0.7767002554751911,,,0.000782,BOSVX,ff3,ROCKY BRANDS INC ORD
908,0.0017077147287709905,0.025443355383535232,0.04980015949997431,0.7188540432284345,0.48937727465740194,0.8206994943313354,,,0.000782,BOSVX,ff5,ROCKY BRANDS INC ORD
908,0.0017379840673333144,,0.10781294601345084,0.6805940642023387,,0.8062329484764449,,0.103868381420151,0.000782,BOSVX,carhart,ROCKY BRANDS INC ORD
908,0.0015767366603962915,,,0.7050201701405506,,,,,0.000782,BOSVX,capm,ROCKY BRANDS INC ORD
909,-0.0005105094912593784,0.04858836248868684,0.5371039463279813,0.8039113945547556,0.48232504638838203,0.6781921079659696,-0.4788066520916533,0.06327952921768731,0.00077,BOSVX,full,CARRIAGE SERVICES INC ORD
909,-0.0005461515753906044,,0.48621047200077067,0.6828805598622665,,0.5649646745881455,,,0.00077,BOSVX,ff3,CARRIAGE SERVICES INC ORD
909,-0.0005952471723278249,0.15481597016122026,0.44585557563282757,0.7372304259216519,0.5101607950182734,0.608687679881856,,,0.00077,BOSVX,ff5,CARRIAGE SERVICES INC ORD
909,-0.0005554134824752834,,0.5377614633931886,0.6824624933060084,,0.5894104025555252,,0.08597719810046628,0.00077,BOSVX,carhart,CARRIAGE SERVICES INC ORD
909,-0.0008201217454635583,,,0.6161308509481815,,,,,0.00077,BOSVX,capm,CARRIAGE SERVICES INC ORD
910,0.0006580973978533734,-0.34904263482763337,0.5590544893371869,0.38094905960951075,0.516815848434665,1.0077193176847736,0.043243838958087526,0.29019460985303247,0.0007620000000000001,BOSVX,full,ENTEGRA FINANCIAL CORP ORD
910,0.0007235457909347772,,0.25080922532682065,0.39376542904281886,,0.8771781496227602,,,0.0007620000000000001,BOSVX,ff3,ENTEGRA FINANCIAL CORP ORD
910,0.000705388477105999,-0.4291246490071315,0.4130076558765551,0.37626102199781475,0.45925445900325235,0.9260426017438368,,,0.0007620000000000001,BOSVX,ff5,ENTEGRA FINANCIAL CORP ORD
910,0.0006946829444154021,,0.4114573876189951,0.39246260979211967,,0.9533582805529202,,0.26793042191428396,0.0007620000000000001,BOSVX,carhart,ENTEGRA FINANCIAL CORP ORD
910,0.0004634355262324425,,,0.3837505511898554,,,,,0.0007620000000000001,BOSVX,capm,ENTEGRA FINANCIAL CORP ORD
911,0.0005129462669779983,-1.0968898291483464,1.698851277083209,0.8739738293996753,0.15428262408140242,1.3515404752808293,-0.31703924588150323,0.3234183148170843,0.000761,BOSVX,full,S&T BANCORP INC ORD
911,0.00045436446213699676,,1.1065070778554091,0.9388722591169877,,1.1926339912651132,,,0.000761,BOSVX,ff3,S&T BANCORP INC ORD
911,0.0004945477901756678,-1.0936115671451816,1.4916474839329636,0.8196319000926608,0.12034377769945771,1.22184209049975,,,0.000761,BOSVX,ff5,S&T BANCORP INC ORD
911,0.00040968646932139217,,1.3551810066694554,0.9368555713629334,,1.3105563638940478,,0.41474057166650524,0.000761,BOSVX,carhart,S&T BANCORP INC ORD
911,-0.0001502508542531876,,,0.7830837212098976,,,,,0.000761,BOSVX,capm,S&T BANCORP INC ORD
912,0.0007192728531350706,0.04275835697557345,1.0980781888002331,0.840269297481067,0.2897917288320534,0.8849450894515204,0.13723319123664016,0.2788447014700605,0.0007520000000000001,BOSVX,full,RIVERVIEW BANCORP INC ORD
912,0.0007993195573783236,,0.9428909193924511,0.8393569722137835,,0.7950493259810856,,,0.0007520000000000001,BOSVX,ff3,RIVERVIEW BANCORP INC ORD
912,0.0007833414415801821,-0.05843136293706572,0.9693844907536423,0.8486318852417101,0.22656681836594944,0.8165934582357096,,,0.0007520000000000001,BOSVX,ff5,RIVERVIEW BANCORP INC ORD
912,0.0007736150605097701,,1.085959974685005,0.8381967154342784,,0.8628933598544317,,0.23861183222062446,0.0007520000000000001,BOSVX,carhart,RIVERVIEW BANCORP INC ORD
912,0.00032897133705896603,,,0.6973820180104897,,,,,0.0007520000000000001,BOSVX,capm,RIVERVIEW BANCORP INC ORD
913,8.664716945405682e-05,0.7280840014666001,-0.12514718620665735,1.6012314543857766,-2.501706611029385,0.35459841204574727,0.4967901345939963,-1.055315374135343,0.000745,BOSVX,full,MATADOR RESOURCES CO ORD
913,-0.00011210028446449164,,0.8466892042553469,1.7732617151548855,,0.9481523059451955,,,0.000745,BOSVX,ff3,MATADOR RESOURCES CO ORD
913,4.199995990917984e-05,0.8536109974036037,0.4855388667617211,1.7062373815690985,-2.3464839353944194,0.7208724542939634,,,0.000745,BOSVX,ff5,MATADOR RESOURCES CO ORD
913,-6.441408297177956e-06,,0.25860083692471036,1.7780309751024528,,0.6692779747202184,,-0.9808189657047539,0.000745,BOSVX,carhart,MATADOR RESOURCES CO ORD
913,-0.0005819576460730604,,,1.6555360898850204,,,,,0.000745,BOSVX,capm,MATADOR RESOURCES CO ORD
914,0.00015457950644074179,-0.9246150223938481,0.8816045640411299,0.7986170139467184,-0.3880622576273032,1.0139609624913337,0.03396214676241518,0.14280216312736746,0.000741,BOSVX,full,INTL FCSTONE INC ORD
914,0.0001016467339713133,,0.48472280764347664,0.9407102670260423,,0.996834648180444,,,0.000741,BOSVX,ff3,INTL FCSTONE INC ORD
914,0.00018032000274516123,-0.967235592578649,0.8112792201251586,0.7980155981023545,-0.4174367917256203,0.9751113695874386,,,0.000741,BOSVX,ff5,INTL FCSTONE INC ORD
914,7.80497905967352e-05,,0.6160613984613428,0.9396451415864745,,1.0591160394016566,,0.2190476601124025,0.000741,BOSVX,carhart,INTL FCSTONE INC ORD
914,-0.0002594154502978225,,,0.892240006986072,,,,,0.000741,BOSVX,capm,INTL FCSTONE INC ORD
915,9.37489575525838e-05,0.7977444291446789,0.539744158471841,0.5326949748452763,0.05352233303292703,0.8251410073438902,-0.02058114077448356,0.07116579061193527,0.000737,BOSVX,full,CONSUMER PORTFOLIO SERVICES INC ORD
915,0.00013873433066010813,,0.7734916887770126,0.4325187797231208,,0.8111385367296428,,,0.000737,BOSVX,ff3,CONSUMER PORTFOLIO SERVICES INC ORD
915,9.927507063297285e-05,0.7860062348841677,0.5001341396910841,0.5273513647574537,0.041986030087156595,0.8018090887319548,,,0.000737,BOSVX,ff5,CONSUMER PORTFOLIO SERVICES INC ORD
915,0.00013611358390721375,,0.7880785435213555,0.4324004837221145,,0.8180556933807241,,0.024328084992008864,0.000737,BOSVX,carhart,CONSUMER PORTFOLIO SERVICES INC ORD
915,-0.000279340574196066,,,0.3226760879888358,,,,,0.000737,BOSVX,capm,CONSUMER PORTFOLIO SERVICES INC ORD
916,8.611420060123515e-05,-0.8529563082375116,1.3782748490062775,0.6960230373708302,0.24204163589479452,1.0041960011040698,0.058593292639365954,0.541912682859335,0.000735,BOSVX,full,FEDNAT HOLDING CO ORD
916,0.00013567952321880795,,0.7510550518369901,0.791086077198724,,0.820278493658049,,,0.000735,BOSVX,ff3,FEDNAT HOLDING CO ORD
916,0.00017011183874907998,-0.9968881432618848,1.1028491484062213,0.6842883362905745,0.13638401312903753,0.8493256198179315,,,0.000735,BOSVX,ff5,FEDNAT HOLDING CO ORD
916,7.469584911397792e-05,,1.090485023450741,0.788333379035403,,0.9812378181234469,,0.5661043002746871,0.000735,BOSVX,carhart,FEDNAT HOLDING CO ORD
916,-0.0002768932329061991,,,0.6857914278646937,,,,,0.000735,BOSVX,capm,FEDNAT HOLDING CO ORD
917,0.000489505911129625,-0.7118674610989385,0.12400372729618073,0.2794482263926503,0.10166455371652729,0.15674556394092864,-0.028685068168292388,-0.03420856163719099,0.000733,BOSVX,full,MVB FINANCIAL CORP ORD
917,0.00045652876539227846,,-0.1078285202743261,0.3503658147272375,,0.142210706890593,,,0.000733,BOSVX,ff3,MVB FINANCIAL CORP ORD
917,0.00047933916747891394,-0.6964516199599493,0.13835016290124663,0.27682879000211547,0.11040115493898325,0.16387631565526106,,,0.000733,BOSVX,ff5,MVB FINANCIAL CORP ORD
917,0.0004562246333019652,,-0.10613574678516523,0.35035208672775564,,0.14301342821774315,,0.002823222554711194,0.000733,BOSVX,carhart,MVB FINANCIAL CORP ORD
917,0.0004630402366546706,,,0.3763204634207171,,,,,0.000733,BOSVX,capm,MVB FINANCIAL CORP ORD
918,0.00018820823433765967,-0.17040660158093984,0.37885461661301634,0.8365569562774235,0.12242298936122341,0.8706799952051172,-0.01916343014430067,0.004036543967617601,0.000731,BOSVX,full,PEOPLES BANCORP OF NORTH CAROLINA INC ORD
918,0.00018753967231880146,,0.31295712803248316,0.8445312558438911,,0.8534783079136248,,,0.000731,BOSVX,ff3,PEOPLES BANCORP OF NORTH CAROLINA INC ORD
918,0.00018501820114244808,-0.16651325793692057,0.3744184239681003,0.8338337299048244,0.1232573037932916,0.867451192923344,,,0.000731,BOSVX,ff5,PEOPLES BANCORP OF NORTH CAROLINA INC ORD
918,0.0001867369731674936,,0.31742488361080323,0.8444950233847591,,0.8555969390891334,,0.0074513621570846955,0.000731,BOSVX,carhart,PEOPLES BANCORP OF NORTH CAROLINA INC ORD
918,-8.813911048892713e-05,,,0.8219860363534875,,,,,0.000731,BOSVX,capm,PEOPLES BANCORP OF NORTH CAROLINA INC ORD
919,0.00018359324091426194,-0.35761130059169466,0.09065085543399803,-0.042464006460068746,-0.13101779764988317,0.15503322365191935,0.15701584783524777,-0.21338170447777377,0.000719,BOSVX,full,STANDARD AVB FINANCIAL CORP ORD
919,0.0001611155968305078,,0.10279061465379394,0.034286011467271615,,0.23875716366496352,,,0.000719,BOSVX,ff3,STANDARD AVB FINANCIAL CORP ORD
919,0.00018557804500794278,-0.34656066655077683,0.22101197614751708,-0.013624995305825479,-0.10431146073400738,0.2350819704743233,,,0.000719,BOSVX,ff5,STANDARD AVB FINANCIAL CORP ORD
919,0.00018300851917790127,,-0.019063539265149754,0.0352742203284129,,0.1809733380209079,,-0.2032294326039799,0.000719,BOSVX,carhart,STANDARD AVB FINANCIAL CORP ORD
919,7.899856150238185e-05,,,0.02514824664820337,,,,,0.000719,BOSVX,capm,STANDARD AVB FINANCIAL CORP ORD
920,-0.00023059432632198314,0.11136768676067993,0.39709349721902015,1.1203899169464466,0.4180105007319246,1.532652601353925,0.13635448329831185,0.028988218374837685,0.000719,BOSVX,full,GRIFFON CORP ORD
920,-0.00016391877904708702,,0.4122002375726152,1.1009830350023484,,1.5032097494569177,,,0.000719,BOSVX,ff3,GRIFFON CORP ORD
920,-0.0002001657648632542,0.06991831186657121,0.3985686206360686,1.1376778342316318,0.40133847826162194,1.538473461430647,,,0.000719,BOSVX,ff5,GRIFFON CORP ORD
920,-0.00016131301458738518,,0.3976967730054486,1.1011006547284021,,1.496332136828781,,-0.024189006119052454,0.000719,BOSVX,carhart,GRIFFON CORP ORD
920,-0.0006038938325309154,,,1.0870909934231894,,,,,0.000719,BOSVX,capm,GRIFFON CORP ORD
921,-0.002084582511799115,-0.9010459956528705,0.8683919760257162,1.0514063359635966,0.411565316074038,0.8169340852502995,-0.4489792359209419,-0.7369302254045329,0.0007109999999999999,BOSVX,full,UNITED NATURAL FOODS INC ORD
921,-0.002250492981546279,,0.9686261181597152,1.0475524079940814,,0.9250314216678275,,,0.0007109999999999999,BOSVX,ff3,UNITED NATURAL FOODS INC ORD
921,-0.002270703674785268,-0.6117587837754583,1.1980037333302804,1.017700012121501,0.5857947980393066,0.9884363026206328,,,0.0007109999999999999,BOSVX,ff5,UNITED NATURAL FOODS INC ORD
921,-0.0021795408003195426,,0.5737122791167434,1.050755067424052,,0.7377613805097465,,-0.6586407837155034,0.0007109999999999999,BOSVX,carhart,UNITED NATURAL FOODS INC ORD
921,-0.002755637580911781,,,0.9062163014881088,,,,,0.0007109999999999999,BOSVX,capm,UNITED NATURAL FOODS INC ORD
922,-0.0002784291092004184,0.17833970462633097,0.13683104075740019,0.4778025350620396,0.3142656656166164,0.6286667574926761,0.15445258810675472,-0.06488253470458615,0.0007059999999999999,BOSVX,full,MIDDLEFIELD BANC CORP ORD
922,-0.00022415003603501796,,0.2350382289972592,0.4605627564116444,,0.6384268595751679,,,0.0007059999999999999,BOSVX,ff3,MIDDLEFIELD BANC CORP ORD
